category,anonymousId,name,originalTimestamp,messageId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,input_value,input_num,input_name,button_name,location,traits,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,email,search_text,event_type
,d79f57b7-9c05-4029-9677-7389ce1742a9,,2026-04-15 00:38:33.003000+00:00,ajs-next-1776213513003-50d6d8ce-0db8-4519-a358-5b05fbdddcdc,1776210729408x448410210135887360,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,android-app://com.google.android.gm/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,"1744579851707x640487742075829500, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1750436264420x989591292213482400",,,true,,,,,,,,,,,,,,,,,,,,impression
profile,d79f57b7-9c05-4029-9677-7389ce1742a9,business_profile,2026-04-15 00:38:44.688000+00:00,ajs-next-1776213524688-f82f6742-2166-43a3-8015-89ba2267f51c,1776210729408x448410210135887360,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/business_profile/paolucci-financial-services-1771436045389x658317953644361100,https://coloradocatholicbusinessdirectory.com/,,Hubertus Law | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,/business_profile/paolucci-financial-services-1771436045389x658317953644361100,https://coloradocatholicbusinessdirectory.com/,,Hubertus Law | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,1771436045389x658317953644361100,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
,d79f57b7-9c05-4029-9677-7389ce1742a9,,2026-04-15 00:38:44.679000+00:00,ajs-next-1776213524679-171df82f-6742-4166-83a3-801589ba2267,1776210729408x448410210135887360,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/business_profile/paolucci-financial-services-1771436045389x658317953644361100,https://coloradocatholicbusinessdirectory.com/,,Hubertus Law | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,"{'business_id': '1776210729408x448410210135887360', 'email': 'bob@hubertuslaw.com', 'is_logged_in': True}",,,,,,,,,,,,,,identify
how_it_works,d9455579-7685-44a4-a830-d2356ca1e1d5,how_it_works,2026-04-15 14:01:22.372000+00:00,ajs-next-1776261682372-35d94555-7976-4504-a4a8-30d2356ca1e1,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/hubertus-law-1776210729408x448410210135887360,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/hubertus-law-1776210729408x448410210135887360,"[{'brand': 'HeadlessChrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/how_it_works/hubertus-law-1776210729408x448410210135887360,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/hubertus-law-1776210729408x448410210135887360,,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,,page
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:34:29.636000+00:00,ajs-next-1776263669636-3f828516-7c73-4709-86d7-6403a967954b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,"1744579851707x640487742075829500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753982403438x535213824960417500",,,true,,,,,,,,,,,,,,,,,,,,impression
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:43:24.019000+00:00,ajs-next-1776264204019-b81f2194-b459-49c7-aed2-fa84828e471d,1776210729408x448410210135887360,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1776210729408x448410210135887360,,,,"Experienced attorney providing services in general corporate law with a specialization in the transactions which underly most business activities, including commercial transactions, technology and intellectual property transactions, patents, copyrights and trademarks.",11,description,,,,,,,,,,,,,,,,,input_changed
index,1d073f82-8516-4c73-8709-46d76403a967,index,2026-04-15 14:34:29.628000+00:00,ajs-next-1776263669628-e61d073f-8285-467c-b347-0946d76403a9,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,page
start,b4ccb298-acb3-4980-a90c-eb8b67d018fa,start,2026-04-15 14:37:08.389000+00:00,ajs-next-1776263828390-41b4ccb2-98ac-43a9-80e9-0ceb8b67d018,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/start,https://www.google.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/start,https://www.google.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,start,start,,,,,,,,,,,,,,,,,,,,,page
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:34:29.936000+00:00,ajs-next-1776263669936-85167c73-4709-46d7-a403-a967954bdb85,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,"1744579851707x640487742075829500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753982403438x535213824960417500",,,true,,,,,,,,,,,,,,,,,,,,impression
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:37:09.146000+00:00,ajs-next-1776263829146-fb533c37-2e5a-4485-a284-f85e455850ae,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,,,,forgot_pw,,,,,,,,,,,,,,,,button_click
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:43:24.108000+00:00,ajs-next-1776264204108-2194b459-39c7-4ed2-ba84-828e471d7994,1776210729408x448410210135887360,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1776210729408x448410210135887360,,,,,,,save,,,,,,,,,,,,,,,,button_click
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:37:05.363000+00:00,ajs-next-1776263825363-f3e5fb53-3c37-4e5a-8485-a284f85e4558,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,,,,login,,,,,,,,,,,,,,bob@hubertuslaw.com,,button_click
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:37:59.378000+00:00,ajs-next-1776263879378-69a88d7d-b81f-4194-b459-39c7eed2fa84,1776210729408x448410210135887360,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1776210729408x448410210135887360,,,,,2,logo,,,,,,,,,,,,,,,,,input_changed
pw_reset,1d073f82-8516-4c73-8709-46d76403a967,reset_pw,2026-04-15 14:37:25.111000+00:00,ajs-next-1776263845111-b80fa645-332c-48ca-8b39-fec35cacf077,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/reset_pw,,?reset=1776263832879x790863747296435300,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/reset_pw?reset=1776263832879x790863747296435300,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/reset_pw,,?reset=1776263832879x790863747296435300,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/reset_pw?reset=1776263832879x790863747296435300,,pw_reset,reset_pw,,,,,,,,,,,,,,,,,,,,,page
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:37:46.513000+00:00,ajs-next-1776263866513-d7e31f05-9249-49a8-8d7d-b81f2194b459,1776210729408x448410210135887360,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=billing,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=billing,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,,,,,,"{'email': 'bob@hubertuslaw.com', 'is_logged_in': True}",,,,,,,,,,,,,,identify
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:37:38.809000+00:00,ajs-next-1776263858809-a645332c-18ca-4b39-bec3-5cacf077e908,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/reset_pw,,?reset=1776263832879x790863747296435300,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/reset_pw?reset=1776263832879x790863747296435300,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,,,,reset_pw,,,,,,,,,,,,,,,,button_click
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:36:48.715000+00:00,ajs-next-1776263808715-7c734709-46d7-4403-a967-954bdb858c21,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,,,,login,navbar,,,,,,,,,,,,,,,button_click
start,1d073f82-8516-4c73-8709-46d76403a967,start,2026-04-15 14:36:50.142000+00:00,ajs-next-1776263810142-e05df3e5-fb53-4c37-ae5a-8485a284f85e,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,start,start,,,,,,,,,,,,,,,,,,,,,page
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:43:29.229000+00:00,ajs-next-1776264209229-b45939c7-eed2-4a84-828e-471d7994967b,1776210729408x448410210135887360,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1776210729408x448410210135887360,,,,,,,faith,,,,,,,,,,,,,,,,button_click
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:37:13.424000+00:00,ajs-next-1776263833424-3c372e5a-8485-4284-b85e-455850ae7481,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,,,,send_email,,,,,,,,,,,,,,,,button_click
dashboard,1d073f82-8516-4c73-8709-46d76403a967,dashboard,2026-04-15 14:37:51.185000+00:00,ajs-next-1776263871185-924969a8-8d7d-481f-a194-b45939c7eed2,1776210729408x448410210135887360,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1776210729408x448410210135887360,dashboard,dashboard,,,,,,,,,,,,,,,,,,,,,page
dashboard,1d073f82-8516-4c73-8709-46d76403a967,dashboard,2026-04-15 14:37:46.517000+00:00,ajs-next-1776263866517-1f059249-69a8-4d7d-b81f-2194b45939c7,1776210729408x448410210135887360,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=billing,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=billing,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=billing,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=billing,1776210729408x448410210135887360,dashboard,dashboard,,,,,,,,,,,,,,,,,,,,,page
profile,1d073f82-8516-4c73-8709-46d76403a967,business_profile,2026-04-15 14:43:32.143000+00:00,ajs-next-1776264212143-4843550f-b731-4f8f-8645-fb0b5f51c938,1776210729408x448410210135887360,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/hubertus-law,https://coloradocatholicbusinessdirectory.com/,,Hubertus Law | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hubertus-law,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/business_profile/hubertus-law,https://coloradocatholicbusinessdirectory.com/,,Hubertus Law | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hubertus-law,1776210729408x448410210135887360,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:43:30.008000+00:00,ajs-next-1776264210008-39c7eed2-fa84-428e-871d-7994967bc3e6,1776210729408x448410210135887360,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1776210729408x448410210135887360,,,,,,,,,,,Legal Services,,"Experienced attorney providing services in general corporate law with a specialization in the transactions which underly most business activities, including commercial transactions, technology and intellectual property transactions, patents, copyrights and trademarks.",bob@hubertuslaw.com,Hubertus Law,Other,St. Mary - Littleton,913.706.9741,"Corporate, commercial, technology and intellectual property law",,bob@hubertuslaw.com,,db_update
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:38:30.695000+00:00,ajs-next-1776263910695-8d7db81f-2194-4459-b9c7-eed2fa84828e,1776210729408x448410210135887360,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1776210729408x448410210135887360,,,,"Corporate, commercial, technology and intellectual property law",9,sub_category,,,,,,,,,,,,,,,,,input_changed
,1d073f82-8516-4c73-8709-46d76403a967,,2026-04-15 14:43:32.128000+00:00,ajs-next-1776264212128-5b434843-550f-4731-8f8f-4645fb0b5f51,1776210729408x448410210135887360,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/hubertus-law,https://coloradocatholicbusinessdirectory.com/,,Hubertus Law | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hubertus-law,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,,,,,,"{'email': 'bob@hubertuslaw.com', 'is_logged_in': True}",,,,,,,,,,,,,,identify
how_it_works,5aa3b0e7-b286-476c-ab0f-33d687872b79,how_it_works,2026-04-15 15:11:56.356000+00:00,ajs-next-1776265916356-895aa3b0-e7b2-4637-ac2b-0f33d687872b,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/palazzo-sourdough-1772982809798x739419868972941400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/palazzo-sourdough-1772982809798x739419868972941400,"[{'brand': 'HeadlessChrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/how_it_works/palazzo-sourdough-1772982809798x739419868972941400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/palazzo-sourdough-1772982809798x739419868972941400,,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,,page
,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,2026-04-15 16:12:12.333000+00:00,ajs-next-1776269532333-cfce0fac-7a7b-41b3-ba68-f40bdf3ccb80,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,1768584016102x834619843946063900,,,false,,,,more_info_text,,,,,,,,,,,,,,,,button_click
,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,2026-04-15 16:11:32.669000+00:00,ajs-next-1776269492669-9860a2f5-f3ca-4c3a-97c6-2634d11d380a,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,"1753374338412x209529915103450200, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753982403438x535213824960417500",,,true,,,,,,,,,,,,,,,,,,,,impression
search,9fe2063b-9860-42f5-b3ca-5c3a97c62634,search,2026-04-15 16:11:48.952000+00:00,ajs-next-1776269508952-2562d416-81ec-41e5-8fce-0fac7a7b81b3,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,search,search,,,,,,,,,,,,,,,,,,,,,page
,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,2026-04-15 16:14:48.178000+00:00,ajs-next-1776269688178-b975e359-742a-464b-b9d1-be67c44c4f17,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,true,,,,,sidebar,,,,,,,,,,,,,,,impression
,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,2026-04-15 16:11:47.170000+00:00,ajs-next-1776269507170-a2f5f3ca-5c3a-47c6-a634-d11d380ac933,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,button_click
,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,2026-04-15 16:11:47.477000+00:00,ajs-next-1776269507477-f3ca5c3a-97c6-4634-911d-380ac933566a,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,Finance,,,,,,,,,,,,,,,,,,,,,,search
,9fe2063b-9860-42f5-b3ca-5c3a97c62634,,2026-04-15 16:14:09.422000+00:00,ajs-next-1776269649422-34ca9880-ba81-49b3-b47e-b8cceedc76f9,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,,,,,,,Marketing/B2B,,,,,,,,,,,,,,,,,,,,,,search
